,CRIPTOATIVO,MÊS/ANO,Nº DE OPERAÇÕES,VALOR TOTAL DAS OPERAÇÕES,VALOR MÉDIO POR OPERAÇÃO,data,anomalia_flag,Tipo de Transação
582,DAI,Janeiro de 2021,12043.0,6128720.480000001,508.9031370920868,2021-01-01,1,Normal
583,DAI,Fevereiro de 2021,16395.0,6609930.87,403.1674821591949,2021-02-01,1,Normal
584,DAI,Março de 2021,12420.0,8809181.859999998,709.2739017713363,2021-03-01,1,Normal
585,DAI,Abril de 2021,19223.0,13616866.09999999,708.3632159392389,2021-04-01,1,Normal
586,DAI,Maio de 2021,24281.0,12465237.790000003,513.3741522177836,2021-05-01,1,Normal
587,DAI,Junho de 2021,7664.0,4468828.459999998,583.093483820459,2021-06-01,1,Normal
588,DAI,Julho de 2021,5643.0,6111709.63,1083.0603632819423,2021-07-01,1,Normal
589,DAI,Agosto de 2021,13861.0,9472864.780000003,683.4185686458411,2021-08-01,1,Normal
590,DAI,Setembro de 2021,11627.0,9249114.959999999,795.485934462888,2021-09-01,1,Normal
591,DAI,Outubro de 2021,10258.0,5345880.699999999,521.1425911483719,2021-10-01,1,Normal
592,DAI,Novembro de 2021,7673.0,4785320.859999999,623.6570910986576,2021-11-01,1,Normal
593,DAI,Dezembro de 2021,5642.0,3177682.219999999,563.2191102445939,2021-12-01,1,Normal
594,DAI,Janeiro de 2022,4371.0,2815527.909999999,644.1381628917866,2022-01-01,1,Normal
595,DAI,Fevereiro de 2022,3104.0,2006776.6,646.5130798969072,2022-02-01,1,Normal
596,DAI,Março de 2022,3028.0,1128765.3099999998,372.7758619550858,2022-03-01,1,Normal
597,DAI,Abril de 2022,2563.0,958980.8499999999,374.16342177136164,2022-04-01,1,Normal
598,DAI,Maio de 2022,2408.0,1719683.2200000004,714.1541611295683,2022-05-01,1,Normal
599,DAI,Junho de 2022,1582.0,1142537.8899999997,722.21105562579,2022-06-01,1,Normal
600,DAI,Julho de 2022,1763.0,928758.3000000002,526.8056154282474,2022-07-01,1,Normal
601,DAI,Agosto de 2022,1024.0,660892.4499999995,645.4027832031245,2022-08-01,1,Normal
602,DAI,Setembro de 2022,1356.0,755825.7199999997,557.3935988200589,2022-09-01,1,Normal
603,DAI,Outubro de 2022,1165.0,1285812.5200000003,1103.7017339055797,2022-10-01,1,Normal
604,DAI,Novembro de 2022,1757.0,1284280.37,730.9506943653956,2022-11-01,1,Normal
605,DAI,Dezembro de 2022,1223.0,1317229.6500000001,1077.0479558462798,2022-12-01,1,Normal
606,DAI,Janeiro de 2023,1492.0,1226152.0100000002,821.8177010723862,2023-01-01,1,Normal
607,DAI,Fevereiro de 2023,1336.0,1275952.3099999998,955.0541242514969,2023-02-01,1,Normal
608,DAI,Março de 2023,2008.0,1865062.0699999991,928.8157719123502,2023-03-01,1,Normal
609,DAI,Abril de 2023,957.0,753807.2199999997,787.677345872518,2023-04-01,1,Normal
610,DAI,Maio de 2023,869.0,666581.7599999994,767.0676179516679,2023-05-01,1,Normal
611,DAI,Junho de 2023,868.0,19714038.779999994,22712.026244239623,2023-06-01,1,Normal
612,DASH,Agosto de 2019,11534.0,819081.4899999998,71.0145214149471,2019-08-01,1,Normal
613,DASH,Setembro de 2019,9385.0,1326494.2000000002,141.34194992008526,2019-09-01,1,Normal
614,DASH,Outubro de 2019,3338.0,895831.9599999998,268.37386458957457,2019-10-01,1,Normal
615,DASH,Novembro de 2019,2387.0,542324.9799999999,227.19940511101797,2019-11-01,1,Normal
616,DASH,Dezembro de 2019,1703.0,363326.88999999996,213.34520845566644,2019-12-01,1,Normal
617,DASH,Janeiro de 2020,16683.0,8043097.470000001,482.1133770904514,2020-01-01,1,Normal
618,DASH,Fevereiro de 2020,10932.0,5433929.240000001,497.0663410171973,2020-02-01,1,Normal
619,DASH,Março de 2020,6684.0,2558787.2300000014,382.82274536205887,2020-03-01,1,Normal
620,DASH,Abril de 2020,4922.0,1919142.4900000005,389.911111336855,2020-04-01,1,Normal
621,DASH,Maio de 2020,3471.0,1376883.95,396.6822097378277,2020-05-01,1,Normal
622,DASH,Junho de 2020,1698.0,441500.52,260.0120848056537,2020-06-01,1,Normal
623,DASH,Julho de 2020,1740.0,555691.0700000001,319.362683908046,2020-07-01,1,Normal
624,DASH,Agosto de 2020,3296.0,1463156.2399999998,443.91876213592224,2020-08-01,1,Normal
625,DASH,Setembro de 2020,1633.0,629388.46,385.41853031230863,2020-09-01,1,Normal
626,DASH,Outubro de 2020,1534.0,542571.34,353.69709256844845,2020-10-01,1,Normal
627,DASH,Novembro de 2020,3861.0,2045360.36,529.748862988863,2020-11-01,1,Normal
628,DASH,Dezembro de 2020,2651.0,1046732.4999999995,394.8443983402488,2020-12-01,1,Normal
629,DASH,Janeiro de 2021,6874.0,4297435.769999998,625.1725007273782,2021-01-01,1,Normal
630,DASH,Fevereiro de 2021,14827.0,10912337.860000005,735.9774640857897,2021-02-01,1,Normal
631,DASH,Março de 2021,6282.0,3979086.2700000005,633.4107402101242,2021-03-01,1,Normal
632,DASH,Abril de 2021,11074.0,8356862.750000005,754.6381388838726,2021-04-01,1,Normal
633,DASH,Maio de 2021,9250.0,6299805.0200000005,681.0600021621622,2021-05-01,1,Normal
634,DASH,Junho de 2021,1728.0,814289.5299999998,471.23236689814803,2021-06-01,1,Normal
635,DASH,Julho de 2021,2186.0,1381104.6699999997,631.7953659652331,2021-07-01,1,Normal
636,DASH,Agosto de 2021,3061.0,2067927.9300000006,675.5726657954918,2021-08-01,1,Normal
637,DASH,Setembro de 2021,1722.0,1073030.99,623.130656213705,2021-09-01,1,Normal
638,DASH,Outubro de 2021,1696.0,908176.6399999998,535.4815094339622,2021-10-01,1,Normal
639,DASH,Novembro de 2021,2326.0,1485103.2000000002,638.4794496990543,2021-11-01,1,Normal
640,DASH,Dezembro de 2021,864.0,405144.1000000001,468.91678240740754,2021-12-01,1,Normal
641,DASH,Janeiro de 2022,1008.0,560727.6600000003,556.2774404761907,2022-01-01,1,Normal
642,DASH,Fevereiro de 2022,4636.0,3358134.2700000005,724.3602825711822,2022-02-01,1,Normal
643,DASH,Março de 2022,11626.0,930088.3699999999,80.00071993806984,2022-03-01,1,Normal
644,DASH,Abril de 2022,5068.0,362364.1999999998,71.5004340962904,2022-04-01,1,Normal
645,DASH,Maio de 2022,8396.0,997719.6999999997,118.83274178180082,2022-05-01,1,Normal
646,DASH,Junho de 2022,11209.0,736529.9899999996,65.7088045320724,2022-06-01,1,Normal
647,DASH,Julho de 2022,11400.0,520422.5599999999,45.651101754385955,2022-07-01,1,Normal
648,DASH,Agosto de 2022,8085.0,244103.0000000001,30.19208410636983,2022-08-01,1,Normal
649,DASH,Setembro de 2022,7228.0,259917.21000000014,35.959768954067535,2022-09-01,1,Normal
650,DASH,Outubro de 2022,13631.0,381504.25000000006,27.98798694153034,2022-10-01,1,Normal
651,DASH,Novembro de 2022,434.0,129425.48000000005,298.21539170506924,2022-11-01,1,Normal
652,DASH,Dezembro de 2022,242.0,82658.4,341.56363636363636,2022-12-01,1,Normal
653,DASH,Janeiro de 2023,368.0,137997.41999999993,374.9929891304346,2023-01-01,1,Normal
654,DASH,Fevereiro de 2023,326.0,109565.82999999997,336.09150306748455,2023-02-01,1,Normal
655,DASH,Março de 2023,298.0,116882.95000000006,392.2246644295304,2023-03-01,1,Normal
656,DASH,Abril de 2023,247.0,181308.62000000005,734.0429959514172,2023-04-01,1,Normal
657,DASH,Maio de 2023,116.0,82560.62,711.7294827586206,2023-05-01,1,Normal
658,DASH,Junho de 2023,267.0,57155.59999999999,214.06591760299622,2023-06-01,1,Normal
659,DCR,Agosto de 2019,8017.0,137267.72999999998,17.122081826119494,2019-08-01,1,Normal
660,DCR,Setembro de 2019,6194.0,76909.55,12.416782370035518,2019-09-01,1,Normal
661,DCR,Outubro de 2019,230.0,41875.0,182.06521739130434,2019-10-01,1,Normal
662,DCR,Novembro de 2019,302.0,68358.65000000002,226.3531456953643,2019-11-01,1,Normal
663,DCR,Dezembro de 2019,68.0,35895.39999999999,527.8735294117645,2019-12-01,1,Normal
664,DCR,Janeiro de 2020,116.0,9279.02,79.99155172413793,2020-01-01,1,Normal
665,DCR,Fevereiro de 2020,130.0,22391.929999999997,172.24561538461535,2020-02-01,1,Normal
666,DCR,Março de 2020,109.0,26741.219999999998,245.33229357798163,2020-03-01,1,Normal
667,DCR,Abril de 2020,140.0,25503.249999999996,182.1660714285714,2020-04-01,1,Normal
668,DCR,Maio de 2020,132.0,31519.309999999987,238.78265151515143,2020-05-01,1,Normal
669,DCR,Junho de 2020,1630.0,1145636.5799999996,702.8445276073617,2020-06-01,1,Normal
670,DCR,Julho de 2020,2019.0,1250762.94,619.4962555720654,2020-07-01,1,Normal
671,DCR,Agosto de 2020,2848.0,1850229.9900000002,649.6594066011237,2020-08-01,1,Normal
672,DCR,Setembro de 2020,1075.0,727713.6400000004,676.9429209302328,2020-09-01,1,Normal
673,DCR,Outubro de 2020,1908.0,1959306.5599999996,1026.8902306079663,2020-10-01,1,Normal
674,DCR,Novembro de 2020,3923.0,3473065.9700000007,885.3086846800919,2020-11-01,1,Normal
675,DCR,Dezembro de 2020,5336.0,10457215.940000001,1959.7481146926539,2020-12-01,1,Normal
676,DCR,Janeiro de 2021,6546.0,8729744.42,1333.5998197372442,2021-01-01,1,Normal
677,DCR,Fevereiro de 2021,9663.0,9557372.830000004,989.0689051019356,2021-02-01,1,Normal
678,DCR,Março de 2021,4200.0,3947550.540000001,939.8929857142859,2021-03-01,1,Normal
679,DCR,Abril de 2021,4723.0,3239896.0299999993,685.9826445056107,2021-04-01,1,Normal
680,DCR,Maio de 2021,4817.0,3891305.8,807.827652065601,2021-05-01,1,Normal
681,DCR,Junho de 2021,1831.0,1533002.1899999992,837.2486018569084,2021-06-01,1,Normal
682,DCR,Julho de 2021,1017.0,760695.3799999998,747.9797246804325,2021-07-01,1,Normal
683,DCR,Agosto de 2021,1899.0,1243220.01,654.6708846761453,2021-08-01,1,Normal
684,DCR,Setembro de 2021,987.0,758967.7299999999,768.964265450861,2021-09-01,1,Normal
685,DCR,Outubro de 2021,1325.0,1338334.21,1010.0635547169811,2021-10-01,1,Normal
686,DCR,Novembro de 2021,772.0,569928.4799999999,738.2493264248703,2021-11-01,1,Normal
687,DCR,Dezembro de 2021,1501.0,1106469.62,737.1549766822119,2021-12-01,1,Normal
688,DCR,Janeiro de 2022,6102.0,138864333.34000006,22757.183438216987,2022-01-01,1,Normal
689,DCR,Fevereiro de 2022,9619.0,174301523.15999994,18120.545083688525,2022-02-01,1,Normal
690,DCR,Março de 2022,9629.0,230981655.43000004,23988.124979748678,2022-03-01,1,Normal
691,DCR,Abril de 2022,12248.0,197691233.5,16140.695093076421,2022-04-01,1,Normal
692,DCR,Maio de 2022,15652.0,229726676.08999997,14677.145162918476,2022-05-01,1,Normal
693,DCR,Junho de 2022,16101.0,216949052.80000004,13474.259536674743,2022-06-01,1,Normal
694,DCR,Julho de 2022,13977.0,186044649.14000002,13310.771205551979,2022-07-01,1,Normal
695,DCR,Agosto de 2022,21583.0,228467377.42999998,10585.524599453272,2022-08-01,1,Normal
696,DCR,Setembro de 2022,13165.0,155712045.97,11827.728520319028,2022-09-01,1,Normal
697,DCR,Outubro de 2022,203.0,59776.34000000002,294.4647290640395,2022-10-01,1,Normal
698,DCR,Novembro de 2022,372.0,90665.24000000006,243.72376344086038,2022-11-01,1,Normal
699,DCR,Dezembro de 2022,275.0,71791.33000000005,261.059381818182,2022-12-01,1,Normal
700,DCR,Janeiro de 2023,307.0,96036.18,312.8214332247557,2023-01-01,1,Normal
701,DCR,Fevereiro de 2023,419.0,113676.29999999997,271.3038186157517,2023-02-01,1,Normal
702,DCR,Março de 2023,412.0,132460.48999999996,321.5060436893203,2023-03-01,1,Normal
703,DCR,Abril de 2023,803.0,336052.23999999993,418.4959402241593,2023-04-01,1,Normal
704,DCR,Maio de 2023,4.0,8084.37,2021.0925,2023-05-01,1,Normal
705,DCR,Junho de 2023,326.0,41576.05000000001,127.5338957055215,2023-06-01,1,Normal
706,DGB,Agosto de 2019,7.0,372.92999999999995,53.27571428571428,2019-08-01,1,Normal
707,DGB,Abril de 2020,2.0,34677.9,17338.95,2020-04-01,1,Normal
708,DGB,Maio de 2020,1.0,9.47,9.47,2020-05-01,1,Normal
709,DGB,Junho de 2020,1.0,50634.09,50634.09,2020-06-01,1,Normal
710,DGB,Julho de 2020,3.0,23191.379999999997,7730.459999999999,2020-07-01,1,Normal
711,DGB,Agosto de 2020,3553.0,1705348.58,479.9742696312975,2020-08-01,1,Normal
712,DGB,Setembro de 2020,6864.0,3673138.3999999994,535.1308857808857,2020-09-01,1,Normal
713,DGB,Outubro de 2020,4515.0,1990363.56,440.8335681063123,2020-10-01,1,Normal
714,DGB,Novembro de 2020,6300.0,2804139.559999999,445.1015174603173,2020-11-01,1,Normal
715,DGB,Dezembro de 2020,6248.0,2767022.1400000006,442.86525928297067,2020-12-01,1,Normal
716,DGB,Janeiro de 2021,12661.0,4354060.030000001,343.8954292709897,2021-01-01,1,Normal
717,DGB,Fevereiro de 2021,36252.0,17625813.450000003,486.2025115855678,2021-02-01,1,Normal
718,DGB,Março de 2021,22816.0,10673949.200000005,467.8273667601685,2021-03-01,1,Normal
719,DGB,Abril de 2021,64978.0,43771463.98,673.6351377389269,2021-04-01,1,Normal
720,DGB,Maio de 2021,41064.0,26922060.78000001,655.6122340736414,2021-05-01,1,Normal
721,DGB,Junho de 2021,17510.0,10100263.260000002,576.8282844089093,2021-06-01,1,Normal
722,DGB,Julho de 2021,5952.0,2573930.5199999996,432.448004032258,2021-07-01,1,Normal
723,DGB,Agosto de 2021,14954.0,9211652.880000005,615.9992563862514,2021-08-01,1,Normal
724,DGB,Setembro de 2021,7589.0,4074783.1100000013,536.9328119646859,2021-09-01,1,Normal
725,DGB,Outubro de 2021,9281.0,4503821.55,485.27330567826743,2021-10-01,1,Normal
726,DGB,Novembro de 2021,6869.0,2748773.3600000017,400.1708196243997,2021-11-01,1,Normal
727,DGB,Dezembro de 2021,3064.0,1062678.2,346.8270887728459,2021-12-01,1,Normal
728,DGB,Janeiro de 2022,1892.0,511849.6899999998,270.5336627906976,2022-01-01,1,Normal
729,DGB,Fevereiro de 2022,1782.0,657649.61,369.0514085297419,2022-02-01,1,Normal
730,DGB,Março de 2022,4121.0,2004454.78,486.4000922106285,2022-03-01,1,Normal
731,DGB,Abril de 2022,1825.0,611183.2499999999,334.8949315068493,2022-04-01,1,Normal
732,DGB,Maio de 2022,2466.0,704044.2399999999,285.500502838605,2022-05-01,1,Normal
733,DGB,Junho de 2022,1793.0,357386.42999999993,199.32316229782484,2022-06-01,1,Normal
734,DGB,Julho de 2022,1427.0,336750.32,235.9848072880168,2022-07-01,1,Normal
735,DGB,Agosto de 2022,1326.0,297913.2799999999,224.6706485671191,2022-08-01,1,Normal
736,DGB,Setembro de 2022,925.0,214676.03000000012,232.0821945945947,2022-09-01,1,Normal
737,DGB,Outubro de 2022,681.0,108689.47000000006,159.60274596182094,2022-10-01,1,Normal
738,DGB,Novembro de 2022,850.0,177634.47,208.98172941176472,2022-11-01,1,Normal
739,DGB,Dezembro de 2022,799.0,145148.09,181.66219023779723,2022-12-01,1,Normal
740,DGB,Janeiro de 2023,799.0,185591.48999999993,232.27971214017512,2023-01-01,1,Normal
741,DGB,Fevereiro de 2023,759.0,204903.77,269.965441370224,2023-02-01,1,Normal
742,DGB,Março de 2023,554.0,152592.56000000006,275.43783393501815,2023-03-01,1,Normal
743,DGB,Abril de 2023,574.0,141101.72000000003,245.82181184668994,2023-04-01,1,Normal
744,DGB,Maio de 2023,12.0,298.53999999999996,24.87833333333333,2023-05-01,1,Normal
745,DGB,Junho de 2023,295.0,55999.42000000003,189.82854237288146,2023-06-01,1,Normal
746,DOGE,Agosto de 2019,1395.0,226562.14999999997,162.41014336917561,2019-08-01,1,Normal
747,DOGE,Setembro de 2019,1260.0,183357.85000000003,145.5221031746032,2019-09-01,1,Normal
748,DOGE,Outubro de 2019,1896.0,245471.3500000001,129.46801160337557,2019-10-01,1,Normal
749,DOGE,Novembro de 2019,1720.0,201715.64999999997,117.27654069767439,2019-11-01,1,Normal
750,DOGE,Dezembro de 2019,1130.0,104366.17999999993,92.35945132743358,2019-12-01,1,Normal
751,DOGE,Janeiro de 2020,3921.0,502188.35,128.07660035705177,2020-01-01,1,Normal
752,DOGE,Fevereiro de 2020,3958.0,725428.6000000002,183.2816068721577,2020-02-01,1,Normal
753,DOGE,Março de 2020,2004.0,258751.39999999997,129.11746506986026,2020-03-01,1,Normal
754,DOGE,Abril de 2020,3294.0,537988.2100000001,163.32368245294478,2020-04-01,1,Normal
755,DOGE,Maio de 2020,4386.0,829383.8499999997,189.0980050159598,2020-05-01,1,Normal
756,DOGE,Junho de 2020,3271.0,523899.5700000001,160.16495567104866,2020-06-01,1,Normal
757,DOGE,Julho de 2020,16182.0,5407954.049999999,334.1956525769373,2020-07-01,1,Normal
758,DOGE,Agosto de 2020,6928.0,1493687.49,215.6015430138568,2020-08-01,1,Normal
759,DOGE,Setembro de 2020,3704.0,671568.4300000002,181.30897138228946,2020-09-01,1,Normal
760,DOGE,Outubro de 2020,3385.0,532417.1199999999,157.28718463810927,2020-10-01,1,Normal
761,DOGE,Novembro de 2020,4605.0,835591.0700000004,181.4530010857764,2020-11-01,1,Normal
762,DOGE,Dezembro de 2020,8128.0,1551575.83,190.89269562007874,2020-12-01,1,Normal
763,DOGE,Janeiro de 2021,89528.0,91054709.46,1017.0528712804932,2021-01-01,1,Normal
764,DOGE,Fevereiro de 2021,110618.0,121035699.55999997,1094.177254696342,2021-02-01,1,Normal
765,DOGE,Março de 2021,29271.0,37258479.56999999,1272.8803105462741,2021-03-01,1,Normal
766,DOGE,Abril de 2021,315909.0,366251192.4900001,1159.3566264019073,2021-04-01,1,Normal
767,DOGE,Maio de 2021,484489.0,664827921.1500001,1372.225006450095,2021-05-01,1,Normal
768,DOGE,Junho de 2021,100624.0,87889807.19000001,873.4477578907617,2021-06-01,1,Normal
769,DOGE,Julho de 2021,39772.0,32774442.76,824.0582007442422,2021-07-01,1,Normal
770,DOGE,Agosto de 2021,88596.0,74254797.73000002,838.1281065736604,2021-08-01,1,Normal
771,DOGE,Setembro de 2021,39063.0,22685165.01,580.7327908762768,2021-09-01,1,Normal
772,DOGE,Outubro de 2021,64733.0,47399146.77000001,732.2253992554031,2021-10-01,1,Normal
773,DOGE,Novembro de 2021,78613.0,41493767.779999994,527.8232325442356,2021-11-01,1,Normal
774,DOGE,Dezembro de 2021,82948.0,33713431.69999999,406.44056155663776,2021-12-01,1,Normal
775,DOGE,Janeiro de 2022,68127.0,20644076.619999997,303.02342125735754,2022-01-01,1,Normal
776,DOGE,Fevereiro de 2022,45928.0,45757303.05999997,996.2833796376932,2022-02-01,1,Normal
777,DOGE,Março de 2022,41081.0,11189138.739999998,272.36773058104717,2022-03-01,1,Normal
778,DOGE,Abril de 2022,58552.0,15878686.130000003,271.1894748257959,2022-04-01,1,Normal
779,DOGE,Maio de 2022,46418.0,25357465.999999985,546.2851910896632,2022-05-01,1,Normal
780,DOGE,Junho de 2022,32008.0,4951255.43,154.6880601724569,2022-06-01,1,Normal
781,DOGE,Julho de 2022,24415.0,3595066.12,147.24825394224862,2022-07-01,1,Normal
782,DOGE,Agosto de 2022,11860.0,2173972.9799999995,183.30294940978072,2022-08-01,1,Normal
783,DOGE,Setembro de 2022,20038.0,2680896.6100000003,133.7906283062182,2022-09-01,1,Normal
784,DOGE,Outubro de 2022,46181.0,18693449.900000002,404.7865983846171,2022-10-01,1,Normal
785,DOGE,Novembro de 2022,64206.0,31078599.6,484.04509858891697,2022-11-01,1,Normal
786,DOGE,Dezembro de 2022,30615.0,12787900.700000003,417.70049648864943,2022-12-01,1,Normal
787,DOGE,Janeiro de 2023,28943.0,7760913.949999998,268.1447655737138,2023-01-01,1,Normal
788,DOGE,Fevereiro de 2023,23892.0,7018714.979999999,293.7684153691612,2023-02-01,1,Normal
789,DOGE,Março de 2023,21422.0,4617547.090000003,215.55163336756618,2023-03-01,1,Normal
790,DOGE,Abril de 2023,35572.0,10676033.929999998,300.12464663218253,2023-04-01,1,Normal
791,DOGE,Maio de 2023,17780.0,3090519.44,173.81999100112486,2023-05-01,1,Normal
792,DOGE,Junho de 2023,18624.0,4812792.549999996,258.41884396477644,2023-06-01,1,Normal
793,EOS,Agosto de 2019,721.0,151767.90000000002,210.4963938973648,2019-08-01,1,Normal
794,EOS,Setembro de 2019,678.0,478048.73999999976,705.0866371681412,2019-09-01,1,Normal
795,EOS,Outubro de 2019,925.0,567273.05,613.2681621621622,2019-10-01,1,Normal
796,EOS,Novembro de 2019,916.0,547436.9100000001,597.6385480349346,2019-11-01,1,Normal
797,EOS,Dezembro de 2019,322.0,249973.5699999999,776.3154347826083,2019-12-01,1,Normal
798,EOS,Janeiro de 2020,1556.0,939974.51,604.0967287917738,2020-01-01,1,Normal
799,EOS,Fevereiro de 2020,1530.0,995479.25,650.6400326797385,2020-02-01,1,Normal
800,EOS,Março de 2020,971.0,676633.65,696.842070030896,2020-03-01,1,Normal
801,EOS,Abril de 2020,1610.0,780210.8799999997,484.60303105590043,2020-04-01,1,Normal
802,EOS,Maio de 2020,5704.0,2973480.97,521.297505259467,2020-05-01,1,Normal
803,EOS,Junho de 2020,3561.0,1844323.15,517.9228166245437,2020-06-01,1,Normal
804,EOS,Julho de 2020,4912.0,2679834.9499999997,545.5690044788273,2020-07-01,1,Normal
805,EOS,Agosto de 2020,9412.0,5833072.380000001,619.7484466638335,2020-08-01,1,Normal
806,EOS,Setembro de 2020,5009.0,3028546.979999999,604.6210780594927,2020-09-01,1,Normal
807,EOS,Outubro de 2020,4169.0,2579039.079999999,618.622950347805,2020-10-01,1,Normal
808,EOS,Novembro de 2020,9596.0,6594003.689999999,687.1617017507293,2020-11-01,1,Normal
809,EOS,Dezembro de 2020,7992.0,5410153.699999999,676.9461586586585,2020-12-01,1,Normal
810,EOS,Janeiro de 2021,19980.0,10082061.160000004,504.6076656656659,2021-01-01,1,Normal
811,EOS,Fevereiro de 2021,26105.0,15618034.420000011,598.2775108216821,2021-02-01,1,Normal
812,EOS,Março de 2021,14456.0,8037598.889999998,556.0043504427226,2021-03-01,1,Normal
813,EOS,Abril de 2021,38384.0,24628509.94999999,641.6347944456021,2021-04-01,1,Normal
814,EOS,Maio de 2021,81456.0,65096823.649999976,799.1654838194851,2021-05-01,1,Normal
815,EOS,Junho de 2021,15082.0,7404963.540000004,490.98021084736797,2021-06-01,1,Normal
816,EOS,Julho de 2021,9835.0,4263257.7299999995,433.47816268429074,2021-07-01,1,Normal
817,EOS,Agosto de 2021,17260.0,10626253.999999994,615.6578215527227,2021-08-01,1,Normal
818,EOS,Setembro de 2021,14405.0,8485340.909999998,589.0552523429363,2021-09-01,1,Normal
819,EOS,Outubro de 2021,12597.0,8543923.200000001,678.2506311026435,2021-10-01,1,Normal
820,EOS,Novembro de 2021,8214.0,4778825.64,581.7903140978816,2021-11-01,1,Normal
821,EOS,Dezembro de 2021,5960.0,2436700.3699999996,408.84234395973147,2021-12-01,1,Normal
822,EOS,Janeiro de 2022,4242.0,1457397.1599999992,343.5636869401224,2022-01-01,1,Normal
823,EOS,Fevereiro de 2022,3244.0,800602.62,246.79488902589395,2022-02-01,1,Normal
824,EOS,Março de 2022,3345.0,939313.13,280.81110014947683,2022-03-01,1,Normal
825,EOS,Abril de 2022,2709.0,615040.2500000001,227.03589885566635,2022-04-01,1,Normal
826,EOS,Maio de 2022,3699.0,552337.29,149.32070559610708,2022-05-01,1,Normal
827,EOS,Junho de 2022,2354.0,238142.81,101.1651699235344,2022-06-01,1,Normal
828,EOS,Julho de 2022,2703.0,331541.26999999984,122.65677765445795,2022-07-01,1,Normal
829,EOS,Agosto de 2022,4692.0,1254620.9999999995,267.3957800511508,2022-08-01,1,Normal
830,EOS,Setembro de 2022,3784.0,697589.3399999996,184.35236257928108,2022-09-01,1,Normal
831,EOS,Outubro de 2022,1956.0,250200.1,127.91416155419223,2022-10-01,1,Normal
832,EOS,Novembro de 2022,1528.0,187466.96000000002,122.68780104712043,2022-11-01,1,Normal
833,EOS,Dezembro de 2022,1265.0,137768.87999999998,108.90820553359681,2022-12-01,1,Normal
834,EOS,Janeiro de 2023,1853.0,216932.10000000003,117.07075013491637,2023-01-01,1,Normal
835,EOS,Fevereiro de 2023,1969.0,307974.29,156.41152361604875,2023-02-01,1,Normal
836,EOS,Março de 2023,3228.0,564740.4600000002,174.9505762081785,2023-03-01,1,Normal
837,EOS,Abril de 2023,1628.0,276279.7699999999,169.70501842751835,2023-04-01,1,Normal
838,EOS,Maio de 2023,837.0,92646.30000000002,110.68853046594984,2023-05-01,1,Normal
839,EOS,Junho de 2023,2300.0,202268.4699999999,87.94281304347822,2023-06-01,1,Normal
840,ETC,Agosto de 2019,13.0,972.0300000000001,74.77153846153847,2019-08-01,1,Normal
841,ETC,Setembro de 2019,6.0,897.1400000000001,149.52333333333334,2019-09-01,1,Normal
842,ETC,Novembro de 2019,8.0,135.51,16.93875,2019-11-01,1,Normal
843,ETC,Dezembro de 2019,2.0,12.899999999999999,6.449999999999999,2019-12-01,1,Normal
844,ETC,Janeiro de 2020,6.0,78599.23000000001,13099.871666666668,2020-01-01,1,Normal
845,ETC,Fevereiro de 2020,1110.0,903952.2300000001,814.3713783783785,2020-02-01,1,Normal
846,ETC,Março de 2020,1950.0,1609319.3500000006,825.2919743589747,2020-03-01,1,Normal
847,ETC,Abril de 2020,815.0,447110.23000000004,548.601509202454,2020-04-01,1,Normal
848,ETC,Maio de 2020,2426.0,1784858.4699999997,735.7207213520197,2020-05-01,1,Normal
849,ETC,Junho de 2020,751.0,529575.4600000001,705.1603994673769,2020-06-01,1,Normal
850,ETC,Julho de 2020,859.0,480178.19000000006,558.9967287543656,2020-07-01,1,Normal
851,ETC,Agosto de 2020,1339.0,724363.4599999997,540.9734578043314,2020-08-01,1,Normal
852,ETC,Setembro de 2020,580.0,352225.8100000002,607.2858793103451,2020-09-01,1,Normal
853,ETC,Outubro de 2020,561.0,228594.03000000003,407.47598930481286,2020-10-01,1,Normal
854,ETC,Novembro de 2020,1390.0,644611.8000000003,463.7494964028779,2020-11-01,1,Normal
855,ETC,Dezembro de 2020,1053.0,535551.64,508.59604938271605,2020-12-01,1,Normal
856,ETC,Janeiro de 2021,3007.0,1841135.0100000005,612.2830096441638,2021-01-01,1,Normal
857,ETC,Fevereiro de 2021,6911.0,5499751.899999997,795.7968311387638,2021-02-01,1,Normal
858,ETC,Março de 2021,3572.0,2210640.1400000006,618.8802183650618,2021-03-01,1,Normal
859,ETC,Abril de 2021,16951.0,18856436.25,1112.4084862250015,2021-04-01,1,Normal
860,ETC,Maio de 2021,53125.0,93486599.10000002,1759.7477477647062,2021-05-01,1,Normal
861,ETC,Junho de 2021,4901.0,5442034.270000002,1110.3926280350954,2021-06-01,1,Normal
862,ETC,Julho de 2021,3234.0,3370721.0099999984,1042.276131725417,2021-07-01,1,Normal
863,ETC,Agosto de 2021,4583.0,5174105.76,1128.9779096661575,2021-08-01,1,Normal
864,ETC,Setembro de 2021,2031.0,1493196.1800000006,735.2024519940919,2021-09-01,1,Normal
865,ETC,Outubro de 2021,1950.0,1541661.3700000003,790.5955743589745,2021-10-01,1,Normal
866,ETC,Novembro de 2021,1801.0,1350055.37,749.6143087173791,2021-11-01,1,Normal
867,ETC,Dezembro de 2021,862.0,384551.16000000027,446.1150348027845,2021-12-01,1,Normal
868,ETC,Janeiro de 2022,739.0,330080.69,446.6585791610284,2022-01-01,1,Normal
